# Gray-zone verdicts for pack-en-it — external LLM judge campaign, 2026-07-29.
# Judged by Claude (Fable 5): three parallel judges over the fabrication report
# worksheet (form, masking cost, distance-1 French base neighbors with
# frequencies), merged by the supervising judge (notes marked "arbitrated").
# Rubric: this pack is protection-only under a French primary lexicon, so an
# admitted form is merely never auto-corrected. Admit real English computing
# vocabulary a French user plausibly types, when neighbors and masking cost make
# an accidental slip toward it implausible; exclude Wiktionary noise, never-typed
# coinages, and any form one plausible slip from a French word that must stay
# correctable; uncertainty resolves to exclude.
# form<TAB>admit|exclude<TAB>note
ipc	exclude	written uppercase IPC in practice
is-a	exclude	hyphenated OOP jargon, essentially never typed as a token
is-as	exclude	hyphenated jargon plural, never typed
isam	exclude	legacy access-method acronym typed uppercase
isc	exclude	organization acronym typed uppercase
isf	exclude	nonce acronym
isr	exclude	embedded acronym typed uppercase
itsm	exclude	service-management acronym typed uppercase
ixes	exclude	Wiktionary debris, not a word anyone types
jad	exclude	obsolete J2ME acronym
jank	admit	genuine web-performance jargon; no common French word one plausible slip away
japh	exclude	Perl in-joke acronym, never typed
japhs	exclude	Perl in-joke plural, never typed
jax	exclude	short library acronym with heavy French mass nearby (fax/jas/jar), uppercase in prose
jdt	exclude	niche Eclipse component acronym, uppercase if ever
jeos	exclude	nonce acronym
jeps	exclude	acronym-plural debris
jmps	exclude	assembly mnemonic plural
jna	exclude	niche Java acronym typed uppercase
jocks	exclude	not computing vocabulary
jres	exclude	acronym plural typed uppercase, marginal
jscript	exclude	obsolete Microsoft dialect name, essentially never typed today
jsse	exclude	niche Java security acronym typed uppercase
jukebox	exclude	generic media term, not computing-specific
jumped	exclude	generic English past tense, not IT vocabulary
junction	exclude	one vowel slip from French jonction, must stay correctable
justifiers	exclude	marginal coinage; French justifier one trailing-s away
karmas	admit	legitimate plural of an established word; only neighbor is its own singular
kbd	admit	genuine HTML element name typed lowercase; neighbors negligible
kbit	admit	standard unit typed in French (kbit/s); kit b-insertion implausible
kermit	exclude	obsolete protocol name, essentially never typed today
key	admit	daily dev term (API key); no plausible French neighbor
kfers	exclude	junk acronym plural
kill	admit	core sysadmin verb typed in French; kilt/bill substitutions implausible
killed	exclude	generic English participle, not distinctive IT vocabulary
kills	exclude	generic/gaming plural, not core computing; high cost
kitler	exclude	meme coinage
klocs	exclude	obsolete metrics jargon
kluge	exclude	rare jargon variant of kludge, essentially never typed
ksis	exclude	acronym-plural debris
kubes	exclude	unestablished slang plural; cubes/tubes nearby
kungfu	exclude	not computing vocabulary
kwd	exclude	nonce abbreviation
landers	exclude	marketing slang plural
languages	exclude	generic English plural, not distinctive IT vocabulary
lapp	exclude	niche stack acronym, essentially never typed
lassoes	exclude	generic English plural
lassu	exclude	nonce string, not English computing vocabulary
launch	exclude	generic English verb, not distinctive IT vocabulary
layers	admit	term of art in ML and graphics prose; French neighbors need multiple edits
lcps	exclude	acronym-plural debris
lease	admit	genuine DHCP terminology typed in French networking prose
leaves	exclude	generic English plural; French prose says feuilles for tree leaves
lexes	exclude	rare verb form debris
lff	exclude	nonce acronym
lfn	exclude	obsolete filesystem acronym typed uppercase
libraries	exclude	generic English plural; French prose says bibliothèques
lifo	admit	standard CS term paired with fifo; neighbors negligible
liking	exclude	social-media gerund
lilo	exclude	obsolete bootloader name, essentially never typed today
link	admit	core IT term typed daily; neighbors need non-adjacent substitutions
linting	admit	genuine dev term typed in French (le linting); neighbors weak
linx	exclude	misspelling/nonce, must stay correctable toward links
lisper	exclude	marginal community jargon, essentially never typed
litteral	exclude	misspelling of littéral/literal, must remain correctable
llps	exclude	acronym-plural debris
load	admit	daily dev term (load balancer, la load); French neighbors weak
loaders	admit	common dev term; leaders o/e substitution not adjacent, disjoint contexts
loads	admit	standard inflection, aligned with load
localization	exclude	French localisation one adjacent z/s AZERTY slip away, must stay correctable
localizer	exclude	French localiser one adjacent z/s AZERTY slip away, must stay correctable
locker	exclude	generic English noun, not IT vocabulary
lockers	exclude	generic English plural, not IT vocabulary
locks	admit	core concurrency term typed daily; neighbors negligible
logins	admit	daily IT plural; reaching it from logis needs an implausible n insertion
logon	admit	real Windows term typed in French technical prose
logons	admit	standard English plural of a real Windows term, aligned with logon
loops	exclude	French says boucles; loups is a common neighbor one vowel away
louses	exclude	Wiktionary form debris
loved	exclude	generic English participle, not IT vocabulary
loving	exclude	generic English gerund, not IT vocabulary
lowers	exclude	generic English verb form, not IT vocabulary
lpcs	exclude	acronym-plural debris
lsps	exclude	acronym plural typed uppercase, marginal
ltos	exclude	acronym-plural debris
lusers	exclude	joke jargon plural, never typed
lvalue	admit	standard C++ term typed lowercase; no French neighbor
lwps	exclude	acronym-plural debris
lwuit	exclude	obsolete toolkit acronym, never typed
lzma	admit	standard compression algorithm name typed lowercase; neighbors negligible
macos	admit	product name typed daily; macon s/n substitution not adjacent
macros	admit	core IT plural; micros a/i substitution not adjacent
magnet	admit	genuine magnet-link term used in French; magnat e/a substitution not adjacent
maister	exclude	archaic spelling debris
makes	exclude	generic English verb form, not IT vocabulary
manifest	exclude	French manifeste one dropped-final-e away, a plausible slip that must stay correctable
manifests	exclude	French manifestes one e-omission away, a very plausible slip
mapper	admit	genuine dev term (object mapper, device-mapper); neighbors negligible
marchitecture	exclude	joke coinage, never typed
marshall	exclude	nonstandard doubled-l variant; marshal is the typed form
mask	admit	genuine networking and graphics term, aligned with masks
masks	admit	genuine networking and graphics term (subnet and bit masks); no common French word one plausible slip away
massah	exclude	nonce string
masta	exclude	slang misspelling
mastr	exclude	truncated scanno, not a word
matched	exclude	generic English participle, not distinctive IT vocabulary
mayster	exclude	archaic spelling debris
mbox	admit	standard mail format name typed lowercase; neighbors negligible
mboxes	admit	family with mbox; mail-format plural
mcus	exclude	acronym-plural debris
mdac	exclude	obsolete Microsoft component acronym
mdas	exclude	acronym-plural debris
mdm	exclude	enterprise acronym written uppercase
mdx	admit	genuine format name typed lowercase as an extension; neighbors negligible
measter	exclude	archaic spelling debris
medias	exclude	French medias with the accent dropped, the classic misspelling that must stay correctable
memo	exclude	French memo with the accent dropped, must stay correctable
microes	exclude	junk plural, not a word
mimd	exclude	niche parallel-computing acronym typed uppercase
minix	admit	established OS name; French neighbors need two edits
modelers	exclude	marginal agent-noun plural
modell	exclude	doubled-l misspelling of model, must stay correctable
modeller	exclude	marginal variant spelling, not established IT vocabulary
models	exclude	French modèles/modeles one e-deletion away
modifiers	exclude	French verb modifier plus spurious s, a correctable typo
moduli	exclude	rare math plural, essentially never typed by a computing user
modulo	admit	genuine CS operator name used in French too; module o/e substitution not adjacent
modulus	admit	genuine math and crypto term; French modules is two edits away
monitour	exclude	misspelling of monitor/moniteur, must stay correctable
moove	exclude	misspelling of move, must stay correctable
mount	admit	core sysadmin verb typed in French; mont u-insertion not a keyboard slip
mounts	admit	standard inflection, aligned with mount; monts needs an implausible u insertion
mouso	exclude	nonce string
moves	exclude	generic English verb form, not distinctive IT vocabulary
mowse	exclude	joke misspelling of mouse, must stay correctable
msas	exclude	acronym-plural debris
msil	exclude	niche .NET acronym typed uppercase
msus	exclude	acronym-plural debris
msys	admit	established Windows dev environment name typed lowercase; neighbors negligible
mudding	exclude	obsolete gaming jargon, never typed
muder	exclude	scanno/junk string
mung	exclude	obscure hacker jargon, never typed in French prose
mungs	exclude	obscure jargon inflection, never typed
munj	exclude	nonce string
mutex	admit	core concurrency term typed daily in French; neighbors weak
mutual	exclude	generic English adjective, not distinctive IT vocabulary
mvp	exclude	product acronym written uppercase, no lowercase typing context
naiive	exclude	misspelling of naive, must stay correctable
naive	exclude	French naive with the diaeresis dropped, must stay correctable
nak	exclude	protocol abbreviation written uppercase, never typed
natiue	exclude	scanno of native, not a word
natyf	exclude	nonce misspelling
nav	exclude	three-letter shorthand with high masking, too many short French neighbors
navers	exclude	nonce plural
nbf	exclude	nonce acronym
netties	exclude	nonce slang plural, never typed
neurodes	exclude	nonce coinage plural
newe	exclude	junk string
nfts	admit	widely typed crypto plural; nets slip only diagonally plausible and contexts disjoint
niced	exclude	nonce participle of a shell command, never typed
nick	admit	IRC/chat term genuinely typed in French; neighbors weak
nics	exclude	acronym plural typed uppercase, high cost
nipples	exclude	not computing vocabulary
nonserver	exclude	Wiktionary non- coinage, never typed
nro	exclude	nonce acronym
nsf	exclude	nonce acronym
nsis	exclude	niche installer acronym typed uppercase
numa	exclude	hardware acronym written uppercase
obliqued	exclude	Wiktionary form debris
oboe	exclude	not computing vocabulary
odb	exclude	nonce acronym
odd	exclude	ordinary English word, not IT
odf	exclude	niche format acronym rarely typed in prose
odm	exclude	niche industry acronym typed uppercase
ofm	exclude	nonce acronym
okie	exclude	slang, not computing vocabulary
olap	exclude	BI acronym written uppercase in practice
olaps	exclude	implausible plural of an acronym
old	exclude	ordinary English word, not IT
omlette	exclude	misspelling that must stay correctable
ooa	exclude	obsolete methodology acronym
opake	exclude	misspelling of opaque, must stay correctable
opaquer	exclude	nonce coinage that looks like a French verb
opaquest	exclude	superlative debris
opens	exclude	generic English verb form, not distinctive IT vocabulary
oper	exclude	IRC-only abbreviation, dense short-word neighborhood
opfs	exclude	niche web API acronym typed uppercase
organizer	exclude	French organiser one adjacent z/s AZERTY slip away, must stay correctable
os's	exclude	apostrophe artifact, not a typed form
oscs	exclude	acronym-plural debris
osgi	exclude	niche framework acronym typed with mixed case
osss	exclude	table debris, not a word
otp	exclude	top is one classic transposition away and very common; protecting otp would shield mangled top
outpage	exclude	nonce coinage, never typed
outpages	exclude	nonce coinage plural, never typed
ovf	exclude	niche virtualization acronym typed uppercase
owa	exclude	product acronym, uppercase only
packet	admit	core networking term typed daily; French paquet is two edits away
packing	exclude	not French computing vocabulary; frequent parking nearby
pacss	exclude	acronym-plural debris
padding	admit	core CSS and crypto term typed daily; pudding a/u substitution not adjacent
paragraph	exclude	paragraphe one deletion away and common in French
paragraphs	exclude	paragraphes one deletion away and common in French
param	admit	daily dev shorthand; reaching it from para needs an implausible m insertion
params	admit	daily dev shorthand; same family as param
parented	exclude	nonce participle, never typed
parity	exclude	generic English noun; French prose says parité
parsable	admit	genuine dev adjective; no plausible French neighbor
parsing	admit	genuine daily French dev borrowing (le parsing); parking slip s-to-k not adjacent
partials	admit	genuine template term in web frameworks; partiels a/e substitution not adjacent
parting	exclude	generic English gerund, not computing vocabulary
pasted	exclude	generic English participle, not distinctive IT vocabulary
pasting	exclude	generic English gerund, not distinctive IT vocabulary
path	admit	core dev term (le PATH); math/patte substitutions implausible
paths	admit	core dev term typed daily; no common French word one plausible slip away
pbp	exclude	nonce acronym
pdf	admit	daily vocabulary; fr precedent admits at same cost
peers	admit	core networking term (P2P peers); French neighbors need multiple edits
pentest	admit	daily security vocabulary in French too; neighbors are negligible
perceptron	admit	established ML term; perception i-to-r substitution implausible, disjoint contexts
perceptrons	admit	genuine ML plural; perceptions substitution not adjacent, disjoint contexts
periscope	exclude	product name, not vocabulary
persist	exclude	persiste one deletion away, common French verb form
persisted	exclude	generic English participle, not distinctive IT vocabulary
persists	exclude	generic English verb form, not distinctive IT vocabulary
pessimism	exclude	generic English noun, not IT vocabulary
pessimisms	exclude	non-word plural
pfy	exclude	BOFH joke jargon, never typed
pga	exclude	not computing vocabulary in lowercase use
pgp	admit	established crypto tool name typed lowercase; pop g/o substitution not adjacent
pharmer	exclude	marginal security coinage, essentially never typed
phper	exclude	nonce coinage for PHP programmer, never typed
phy	exclude	layer abbreviation written uppercase, never typed lowercase
picas	exclude	typography unit plural, essentially never typed today
pickel	exclude	misspelling of pickle, must stay correctable
pickle	admit	genuine Python serialization term; neighbors negligible
pickler	exclude	marginal Python coinage, essentially never typed
plainest	exclude	ordinary English superlative, not IT
platter	exclude	marginal hardware term rarely typed in French
plop	exclude	nonce string
plotter	exclude	marginal in French prose; flotter/crotter family nearby
pmc	exclude	nonce acronym
pmcs	exclude	acronym-plural debris
pmos	exclude	niche electronics acronym typed uppercase
pmp	exclude	certification acronym typed uppercase, not IT vocabulary
pnd	exclude	nonce acronym
pnds	exclude	acronym-plural debris
pnp	exclude	acronym written uppercase in practice
poast	exclude	deliberate internet misspelling of post, must stay correctable
poasts	exclude	deliberate meme misspelling plural
podules	exclude	obsolete Acorn jargon, never typed in French prose
pointees	exclude	rare coinage; French pointees with accent one slip away, must stay correctable
pointier	exclude	comparative debris
poked	exclude	marginal past tense and weak vocabulary; French poker nearby
policers	exclude	coinage; French policiers one insertion away
polled	exclude	generic English participle, not distinctive IT vocabulary
poller	exclude	niche agent noun; frequent coller/aller family nearby at high cost
pooper	exclude	nonce coinage
populate	exclude	generic English verb, not distinctive IT vocabulary
porcelain	exclude	porcelaine one deletion away and common in French
porcelains	exclude	git jargon never pluralized in prose; French porcelaines one dropped-e away
portals	exclude	French writes portails; weak necessity
posix	admit	core standard name typed lowercase daily; neighbors negligible
postees	exclude	junk form; French postees with accent one slip away
ppc	exclude	marginal acronym, uppercase if ever; pic nearby
ppcs	exclude	acronym-plural debris
ppp	exclude	protocol acronym typed uppercase in practice
prefs	admit	common dev shorthand for preferences; profs e/o substitution not adjacent
prelude	exclude	French prelude with the accent dropped, must stay correctable
preso	exclude	marginal slang, never typed in French prose
presos	exclude	marginal slang, never typed in French prose
primative	exclude	misspelling of primitive, must remain correctable
privates	exclude	junk plural, not IT vocabulary
privilege	exclude	French privilege with the accent dropped, must stay correctable
privileges	exclude	accent-stripped French privilèges, must remain correctable
procedure	exclude	French procedure with the accent dropped, must stay correctable
procedures	exclude	accent-stripped French procédures, must remain correctable
prods	exclude	marginal slang plural, not established IT vocabulary
profiled	exclude	generic English participle, not distinctive IT vocabulary
profilee	exclude	nonce coinage, never typed
profilers	admit	genuine dev plural typed in French; masking low
profiles	exclude	French profils one e-deletion away
progies	exclude	slang nonce plural, never typed
programer	exclude	misspelling of programmer, must remain correctable
programmers	exclude	trailing-s slip on the common French verb programmer
progs	exclude	marginal slang plural; profs one adjacent f/g AZERTY slip away
prolog	admit	established language name; French prologue is two edits away
prologues	exclude	ordinary word shared with French, not a computing term
promote	exclude	generic English verb, not distinctive IT vocabulary
prompted	exclude	generic English participle, not IT vocabulary
promyse	exclude	nonce misspelling, never typed
protocol	exclude	protocole one deletion away and common in French
protocols	exclude	protocoles one deletion away and common in French
proxies	admit	daily IT term; reaching it from proies needs an implausible x insertion
prælude	exclude	archaic ligature debris
psbs	exclude	acronym-plural debris
pseud	exclude	truncation artifact, must stay correctable toward pseudo
psps	exclude	acronym-plural debris
psw	exclude	nonce acronym
psws	exclude	acronym-plural debris
ptbs	exclude	acronym-plural debris
ptf	exclude	nonce acronym
ptp	exclude	protocol acronym typed uppercase in practice
pucks	exclude	not computing vocabulary
pump	exclude	generic English noun; only the message-pump collocation is technical
pung	exclude	nonce/junk string
purest	exclude	ordinary English superlative, not IT
purty	exclude	dialect slang, not IT
push	admit	daily dev borrowing (git push); pus is disjoint and h-append slip unlikely
pushes	admit	standard inflection, aligned with push
puters	exclude	jokey truncation slang, never typed seriously
pwa	admit	standard modern web term typed lowercase; neighbors negligible
pwi	exclude	nonce acronym
pwp	exclude	nonce acronym
qic	exclude	obsolete tape acronym, uppercase if ever; tic/pic/bic cluster nearby
qics	exclude	obsolete acronym plural
qorum	exclude	misspelling of quorum, must stay correctable
qualifiers	exclude	French verb qualifier plus spurious s, a correctable typo
quarantain	exclude	misspelling sitting between French quarantaine and English quarantine, must stay correctable
quarantine	exclude	generic English; French quarantaine close and term rarely typed
queries	admit	core dev term typed daily; French neighbors need multiple edits
queuers	exclude	marginal coinage, not established vocabulary
quittest	exclude	archaic second-person form, Wiktionary noise
quora	exclude	ambiguous rare plural and brand name, essentially never typed lowercase
raising	exclude	generic gerund; French raisin one g-deletion away
raml	exclude	niche API-spec acronym, essentially never typed lowercase
ranck	exclude	nonce misspelling of rank
ravel	exclude	marginal library function name, not established prose vocabulary
ravels	exclude	marginal library function name plural, aligned with ravel
rcp	exclude	obsolete command name
rcps	exclude	acronym-plural debris
rdc	exclude	collides with the common French abbreviation rez-de-chaussée
rdfa	exclude	niche semantic-web acronym, essentially never typed
rdp	admit	standard remote-desktop term typed lowercase as an extension; neighbors negligible
reactions	exclude	French reactions with the accent dropped, must stay correctable
real	exclude	ordinary English word, not IT
reblit	exclude	nonce coinage, never typed
recent	exclude	French recent with the accent dropped, must stay correctable
recents	exclude	French recents with the accent dropped, must stay correctable
recommendation	exclude	the classic English-interference misspelling of French recommandation
recommendations	exclude	the classic English-interference misspelling of French recommandations, must stay correctable
recur	exclude	rare English verb, not typed in French prose
recurs	exclude	French recours one dropped-o away, a plausible slip
redist	exclude	Windows-installer abbreviation, marginal
refer	exclude	generic English verb, not distinctive IT vocabulary
referer	exclude	also the accent-stripped shape of référer, must remain correctable
referrer	admit	standard English IT term; French accented forms are two edits away
register	exclude	French registre one classic final-transposition away, must stay correctable
registers	exclude	French registres one final-transposition away; aligned with register
registries	admit	family with registry; core dev term, neighbors weak
registry	admit	core Windows term; registre y/e substitution not adjacent, contexts disjoint
regression	exclude	French regression with the accent dropped, must stay correctable
regs	exclude	marginal slang plural, not established vocabulary
relex	exclude	junk string, not established vocabulary
relp	exclude	niche protocol acronym, essentially never typed
remort	exclude	obsolete MUD jargon, never typed
remotes	admit	genuine git term typed in French (les remotes); neighbors weak
renice	admit	genuine Unix command; reaching it from renie needs an implausible c insertion
repaint	admit	genuine rendering term; repeint a/e substitution not adjacent
reparent	exclude	French reparent with the accent dropped, a common verb form that must stay correctable
repartition	exclude	French repartition with the accent dropped, must stay correctable
repertoire	exclude	French repertoire with the accent dropped, and it is the French word for directory
repl	exclude	written uppercase in practice; repli one insertion away and common
reposts	exclude	marginal social-media plural, weak vocabulary
resel	exclude	nonce coinage
reservoir	exclude	French reservoir with the accent dropped, must stay correctable
reservoirs	exclude	accent-stripped French réservoirs, must remain correctable
resident	exclude	French resident with the accent dropped, must stay correctable
resolution	exclude	French resolution with the accent dropped, must stay correctable
resolutions	exclude	accent-stripped French résolutions, must remain correctable
restarts	exclude	generic English plural, not distinctive IT vocabulary
reup	exclude	slang clipping
reups	exclude	social slang plural
reverses	exclude	weak as IT term, and reverser forms are already in base
rfb	exclude	niche protocol acronym typed uppercase
rfc	admit	daily standards vocabulary typed lowercase; neighbors negligible
rfcs	admit	family with rfc; standards plural typed lowercase
rhip	exclude	nonce acronym
rll	exclude	obsolete encoding acronym, essentially never typed
rmb	exclude	nonce acronym
rming	exclude	shell-slang artifact, not a word
rolls	exclude	generic English plural, not IT vocabulary
room	exclude	generic English noun, not distinctive IT vocabulary
roots	exclude	marginal English plural in French prose
routing	admit	genuine French dev borrowing (le routing); routine is distance 2
rpc	admit	core distributed-systems term typed lowercase in code; neighbors negligible
rpcs	admit	family with rpc; protocol plural typed lowercase
rpg	admit	widely typed genre and language name; neighbors negligible
rpn	exclude	niche notation acronym typed uppercase
rsvp	exclude	not computing vocabulary
rtcs	exclude	ambiguous acronym plural
rtti	exclude	C++ acronym typed uppercase
rtx	admit	real GPU line genuinely typed lowercase by French users
runet	exclude	proper noun, not vocabulary
rvalue	admit	standard C++ term typed lowercase; no French neighbor
rymer	exclude	nonce string
sabr	exclude	nonce acronym
safer	exclude	ordinary English comparative, not IT
sarif	exclude	niche tooling format, essentially never typed in prose
sash	exclude	generic English noun; GUI sense too niche to type
sashes	exclude	generic English noun, not IT vocabulary
sasl	admit	standard auth framework name typed lowercase in configs; neighbors negligible
saturations	exclude	generic English plural, not IT vocabulary
scanned	exclude	French writes scanné; must stay correctable
scea	exclude	nonce acronym
sceas	exclude	acronym-plural debris
sclate	exclude	scanno/junk string
scm	exclude	acronym typed uppercase, not lowercase vocabulary
sco	exclude	company acronym, not vocabulary
scripter	admit	genuine IT agent noun; neighbors are same lemma family
scrobble	exclude	niche platform jargon, essentially never typed in French prose
sdls	exclude	acronym-plural debris
sdp	exclude	niche signalling acronym typed uppercase
sdts	exclude	acronym-plural debris
securable	exclude	nonce adjective
seech	exclude	junk string
seed	admit	real term (torrent seed, random seed) typed in French; neighbors weak
selection	exclude	French selection with the accent dropped, must stay correctable
semver	admit	daily dev vocabulary; semer needs an implausible v insertion
seoer	exclude	nonce coinage, never typed
servers	exclude	French serveurs one u-omission away, very plausible
setups	admit	typed in French dev prose (les setups); French neighbors weak
sexps	exclude	Lisp-only jargon plural
shape	exclude	weak as IT term in French prose
shapelet	exclude	nonce coinage
shapelets	exclude	nonce plural
shapes	exclude	weak as IT term in French prose
share	exclude	generic English noun; French prose says partage
shas	exclude	marginal acronym plural, written SHAs in practice
shim	admit	genuine dev term typed in French prose; neighbors weak
shock	exclude	not computing vocabulary
shout	exclude	generic English verb, not IT vocabulary
shouts	exclude	generic English plural, not IT vocabulary
shuts	exclude	generic English verb form, not IT vocabulary
sids	exclude	acronym-plural debris
sift	exclude	generic English verb; the algorithm name is uppercase
sifting	exclude	generic English gerund, not IT vocabulary
sigs	exclude	marginal slang plural, not established vocabulary
siloes	exclude	nonstandard plural, must stay correctable toward silos
simd	admit	standard vectorization term typed lowercase in code; neighbors negligible
sink	exclude	generic English noun; rarely typed in French dev prose
sinks	exclude	marginal English plural
siri	exclude	product name typed capitalized; high cost
siris	exclude	nonce plural of a product name, never typed
sisd	exclude	niche architecture acronym typed uppercase
skag	exclude	nonce string
slack	admit	genuine slack-space/slack-time term and product name; neighbors negligible
slacks	exclude	marginal plural, not IT
slander	exclude	not computing vocabulary
slates	exclude	generic English plural, not IT vocabulary
sled	exclude	not established IT vocabulary in lowercase prose
slider	admit	standard UI control name; French neighbors need non-adjacent substitutions
slides	admit	daily presentation vocabulary typed in French; neighbors need multiple edits
slpp	exclude	nonce acronym
slsa	exclude	niche supply-chain acronym typed uppercase
smail	exclude	joke/nonce coinage, never typed
smails	exclude	junk plural, not a word
smp	exclude	niche architecture acronym typed uppercase
smts	exclude	acronym-plural debris
snapin	exclude	written snap-in in practice; unhyphenated form essentially never typed
snapins	exclude	written snap-ins in practice; unhyphenated form essentially never typed
snark	exclude	not computing vocabulary
sniffed	exclude	generic English participle, not distinctive IT vocabulary
sniffs	exclude	generic English verb form, not IT vocabulary
snip	exclude	marginal; slip is a common French word one substitution away
snips	exclude	generic English plural, aligned with snip
snses	exclude	acronym-plural debris
socks	exclude	arbitrated: French stocks is one dropped-t away, the archetypal omission slip; the socks5 sense does not pay for shielding it
sodimm	exclude	hardware acronym written uppercase and hyphenated in practice
softies	exclude	jokey slang for Microsoft staff, never typed in French prose
softs	exclude	marginal slang plural, not established vocabulary
spam	admit	extremely common term; neighbors rare and disjoint
span	exclude	spam is extremely common and span/spam is a classic single-letter confusion
spb	exclude	nonce acronym
speculation	exclude	accent-stripped French spéculation, must remain correctable
speculations	exclude	accent-stripped French spéculations, must remain correctable
speller	exclude	marginal agent noun
spiders	exclude	French writes robots/araignées; weak necessity
sping	exclude	nonce coinage
splines	admit	genuine graphics and math term; French neighbors need two or more edits
spls	exclude	acronym-plural debris
spod	exclude	obscure jargon slang, never typed
spods	exclude	obsolete jargon plural
spog	exclude	nonce acronym
spogs	exclude	nonce plural
spool	admit	genuine printing and queueing term typed in French dev prose
squatted	exclude	generic English participle, not IT vocabulary
squawk	exclude	not computing vocabulary
srp	exclude	design-principle acronym typed uppercase
ssrf	admit	real security term typed lowercase by French practitioners
staas	exclude	as-a-service acronym nobody types
stabler	exclude	comparative debris
stablest	exclude	superlative debris
stack	admit	core daily term (la stack); stock a/o substitution not adjacent
stacks	admit	family with stack; core daily term, stocks a/o not adjacent
staler	exclude	comparative debris
steal	exclude	generic English verb, not distinctive IT vocabulary
steals	exclude	generic English verb form, not IT vocabulary
steps	exclude	generic English plural, not distinctive IT vocabulary
stewards	exclude	not computing vocabulary
sticky	admit	genuine dev adjective (sticky bit/header) typed in French; neighbors weak
stored	exclude	generic English participle, not distinctive IT vocabulary
storest	exclude	archaic second-person form
storie	exclude	misspelling of story/stories, must stay correctable
stories	admit	daily social-media and agile vocabulary; neighbors low and slips implausible
storing	exclude	generic English gerund, not distinctive IT vocabulary
story	admit	daily social-media and agile vocabulary; store slip e-to-y not adjacent
streak	exclude	generic English noun, not IT vocabulary
streaks	exclude	generic English plural, not IT vocabulary
stride	admit	genuine array and ML term, aligned with strides
strides	admit	genuine array and ML term; French neighbors need multiple edits
stringy	exclude	nonce adjective, never typed
stripe	admit	real payment platform name typed lowercase by devs
stripes	exclude	arbitrated: family split from stripe, whose neighbourhood is less than half as dense; the plural is barely typed and carries the mass
struct	admit	core C/Go/Rust keyword typed daily; strict below 10 opm and contexts fully disjoint
stub	admit	genuine dev term (RPC stub); stuc is low-frequency and disjoint
stubs	admit	standard plural, aligned with stub
stuff	exclude	ordinary English word, not IT
stylus	admit	genuine input-device and preprocessor name; French neighbors need two edits
subsite	exclude	unestablished coinage
subsites	exclude	unestablished coinage plural
succ	exclude	truncation/slang, not established
sunk	exclude	generic English participle, not IT vocabulary
supervisor	exclude	generic English noun; French prose says superviseur
supervisour	exclude	misspelling, must stay correctable
supportest	exclude	archaic second-person form
symbol	exclude	symbole one deletion away, extremely common French word
symbols	exclude	French symboles one dropped-e away, must stay correctable
syntax	admit	core term typed daily; syntaxe deletion risk is negligible at this mass
takes	exclude	ordinary English verb, not IT
targetted	exclude	nonstandard doubled-t spelling, must stay correctable
tarpit	exclude	niche security jargon rarely typed in French
tasks	exclude	generic English plural, not distinctive IT vocabulary
taxel	exclude	nonce coinage
taxels	exclude	nonce plural
tbf	exclude	chat slang acronym
tcb	exclude	niche security acronym typed uppercase
tcf	exclude	nonce acronym
tears	exclude	generic English plural, not IT vocabulary
telex	exclude	French telex with the accent dropped, must stay correctable
terminals	exclude	French writes terminaux; terminales one deletion away
terp	exclude	marginal jargon truncation, never typed in French prose
textfile	exclude	unspaced compound, essentially never typed as one token
theme	exclude	French theme with the accent dropped, the classic misspelling
themes	exclude	accent-stripped French thèmes, must remain correctable
thicket	exclude	generic English noun, not IT vocabulary
thickets	exclude	not computing vocabulary
thunk	admit	genuine CS term typed in French dev prose; French neighbors weak
thunks	admit	family with thunk; genuine CS plural
tibit	exclude	niche unit coinage, never typed
tick	admit	genuine clock/timer term; reaching it from tic needs an implausible k insertion
ticks	admit	standard inflection, aligned with tick
tiff	admit	standard image format typed lowercase as an extension; tifs is low-frequency slang
tiffs	admit	family with tiff; tifs slang rare and disjoint
tmf	exclude	nonce acronym
tnef	exclude	obscure Microsoft mail format
toad	exclude	tool name colliding with a common English noun
toads	exclude	generic English plural, aligned with toad
toml	admit	daily config-format name typed lowercase; tome l/e substitution not adjacent
took	exclude	ordinary English past tense, not IT
topic	admit	genuine term (Kafka topic, forum topic) typed in French; topo low and disjoint
tortle	exclude	nonce string
totp	exclude	written uppercase in practice; top one insertion away and very common
touchest	exclude	archaic second-person form, pure Wiktionary noise
tourist	exclude	not computing vocabulary
tpf	exclude	nonce acronym
tpm	admit	standard security-chip term typed lowercase in tooling; neighbors negligible
tracker	admit	daily franglais noun-verb; tracer below threshold
trackers	admit	common IT term (torrent and ad trackers); crackers t/c substitution not adjacent
traffic	exclude	the classic anglicism misspelling of French trafic, must stay correctable
traffics	exclude	same anglicism fault as traffic; trafics must stay correctable
traffique	exclude	archaic spelling debris
trampolin	exclude	misspelling, must stay correctable
trampolined	exclude	nonce participle, never typed
trampolines	admit	valid plural, both common word and CS term (trampoline functions)
transcribe	exclude	generic English verb, not distinctive IT vocabulary
transmiss	exclude	truncated scanno, not a word
transmisses	exclude	junk inflection, not a word
transpiler	admit	genuine IT verb; transpirer l/r substitution not adjacent
trapped	exclude	generic English participle, not distinctive IT vocabulary
trash	exclude	French says corbeille; weak IT necessity
traversing	exclude	generic English gerund, not distinctive IT vocabulary
tray	exclude	French says barre d'état; short form with common neighbors
trays	exclude	family with tray; French says barre d'état
